time,event,customers_in_system,customers_in_queue,server_busy,total_arrivals,rejected_arrivals,completed_customers
64.83950222180309,departure,5,4,1,491,0,486
64.87459806295426,arrival_queue,6,5,1,492,0,486
65.02069454775786,departure,5,4,1,492,0,487
65.08211368800049,departure,4,3,1,492,0,488
65.22422602182775,arrival_queue,5,4,1,493,0,488
65.32887554423698,departure,4,3,1,493,0,489
65.51892757428496,arrival_queue,5,4,1,494,0,489
65.57255080330408,arrival_queue,6,5,1,495,0,489
65.69995972675976,departure,5,4,1,495,0,490
65.7223581120627,arrival_queue,6,5,1,496,0,490
65.73871522235432,departure,5,4,1,496,0,491
65.7680614145997,departure,4,3,1,496,0,492
65.7682379574022,arrival_queue,5,4,1,497,0,492
65.78993805048788,arrival_queue,6,5,1,498,0,492
65.85142240976235,arrival_queue,7,6,1,499,0,492
65.8915242904486,arrival_queue,8,7,1,500,0,492
66.07543446131059,departure,7,6,1,500,0,493
66.11427876895647,departure,6,5,1,500,0,494
66.12309029041401,departure,5,4,1,500,0,495
66.1854797266163,arrival_queue,6,5,1,501,0,495
66.19598611446905,arrival_queue,7,6,1,502,0,495
66.36012143269141,arrival_queue,8,7,1,503,0,495
66.39045527881957,arrival_queue,9,8,1,504,0,495
66.44838876820303,departure,8,7,1,504,0,496
66.55762613365486,departure,7,6,1,504,0,497
66.66977960802049,departure,6,5,1,504,0,498
66.7783373524927,departure,5,4,1,504,0,499
66.78846839741614,departure,4,3,1,504,0,500
66.79117875594109,departure,3,2,1,504,0,501
66.80222589942873,arrival_queue,4,3,1,505,0,501
66.8092807232,departure,3,2,1,505,0,502
66.87069423131719,arrival_queue,4,3,1,506,0,502
66.8823922325123,departure,3,2,1,506,0,503
66.97286936011625,arrival_queue,4,3,1,507,0,503
67.01252305756424,departure,3,2,1,507,0,504
67.1035101956601,departure,2,1,1,507,0,505
67.15897728445984,arrival_queue,3,2,1,508,0,505
67.1608470337876,departure,2,1,1,508,0,506
67.16990624939035,departure,1,0,1,508,0,507
67.17311911813614,departure,0,0,0,508,0,508
67.43798683441528,arrival_service_start,1,0,1,509,0,508
67.44715499719837,departure,0,0,0,509,0,509
67.46620332685778,arrival_service_start,1,0,1,510,0,509
67.47952331892024,departure,0,0,0,510,0,510
67.53625827857816,arrival_service_start,1,0,1,511,0,510
67.65264417554855,arrival_queue,2,1,1,512,0,510
67.66422616357343,arrival_queue,3,2,1,513,0,510
67.67137494255748,arrival_queue,4,3,1,514,0,510
67.77772858735791,departure,3,2,1,514,0,511
67.79437501535851,arrival_queue,4,3,1,515,0,511
67.81344796843516,departure,3,2,1,515,0,512
68.06777795519297,departure,2,1,1,515,0,513
68.121092240644,departure,1,0,1,515,0,514
68.17252693906708,departure,0,0,0,515,0,515
68.17670176634545,arrival_service_start,1,0,1,516,0,515
68.23712790925876,departure,0,0,0,516,0,516
68.3288434190189,arrival_service_start,1,0,1,517,0,516
68.34778362811574,arrival_queue,2,1,1,518,0,516
68.35695347461255,departure,1,0,1,518,0,517
68.54456066481217,departure,0,0,0,518,0,518
68.88749063158967,arrival_service_start,1,0,1,519,0,518
69.37486316007491,arrival_queue,2,1,1,520,0,518
69.44632659437076,departure,1,0,1,520,0,519
69.47344052514117,arrival_queue,2,1,1,521,0,519
69.48348049129106,arrival_queue,3,2,1,522,0,519
69.51435555919167,arrival_queue,4,3,1,523,0,519
69.5433184218151,departure,3,2,1,523,0,520
69.55190193417677,departure,2,1,1,523,0,521
69.55847189456692,arrival_queue,3,2,1,524,0,521
69.57235953269425,departure,2,1,1,524,0,522
69.64499843531333,arrival_queue,3,2,1,525,0,522
69.65665612327774,departure,2,1,1,525,0,523
69.6870325009527,arrival_queue,3,2,1,526,0,523
69.78531487850294,departure,2,1,1,526,0,524
69.805675541602,departure,1,0,1,526,0,525
70.10208214323235,arrival_queue,2,1,1,527,0,525
70.19898868796811,departure,1,0,1,527,0,526
70.22469843136449,departure,0,0,0,527,0,527
70.2549269204279,arrival_service_start,1,0,1,528,0,527
70.30667185695837,departure,0,0,0,528,0,528
70.64089245233474,arrival_service_start,1,0,1,529,0,528
70.70718975748487,departure,0,0,0,529,0,529
70.85519278614126,arrival_service_start,1,0,1,530,0,529
70.86778268610605,departure,0,0,0,530,0,530
71.16146656117088,arrival_service_start,1,0,1,531,0,530
71.31533424303153,departure,0,0,0,531,0,531
71.52022010524647,arrival_service_start,1,0,1,532,0,531
71.52250334005102,departure,0,0,0,532,0,532
71.85557422681656,arrival_service_start,1,0,1,533,0,532
71.97465084507091,departure,0,0,0,533,0,533
72.01845066456745,arrival_service_start,1,0,1,534,0,533
72.04391675874848,departure,0,0,0,534,0,534
72.05540211964689,arrival_service_start,1,0,1,535,0,534
72.06288437955901,departure,0,0,0,535,0,535
72.20020698110646,arrival_service_start,1,0,1,536,0,535
72.20098705143043,arrival_queue,2,1,1,537,0,535
72.23336596795967,arrival_queue,3,2,1,538,0,535
72.23699376831401,departure,2,1,1,538,0,536
72.29563625265719,arrival_queue,3,2,1,539,0,536
72.3044142470738,departure,2,1,1,539,0,537
72.37837362910881,departure,1,0,1,539,0,538
72.68098960643376,departure,0,0,0,539,0,539
72.73999337558016,arrival_service_start,1,0,1,540,0,539
72.86410415317712,departure,0,0,0,540,0,540
72.90028609034641,arrival_service_start,1,0,1,541,0,540
72.90124759873095,arrival_queue,2,1,1,542,0,540
72.90409822184992,departure,1,0,1,542,0,541
73.05176521291426,arrival_queue,2,1,1,543,0,541
73.2835849970657,arrival_queue,3,2,1,544,0,541
73.30002793481208,departure,2,1,1,544,0,542
73.36144639639859,arrival_queue,3,2,1,545,0,542
73.36776597927863,departure,2,1,1,545,0,543
73.54245913700495,arrival_queue,3,2,1,546,0,543
73.56264261948448,arrival_queue,4,3,1,547,0,543
73.67692230778282,arrival_queue,5,4,1,548,0,543
73.6812140327375,departure,4,3,1,548,0,544
73.72637128034837,arrival_queue,5,4,1,549,0,544
73.79695201108142,departure,4,3,1,549,0,545
73.88496320951286,departure,3,2,1,549,0,546
73.88506289228313,departure,2,1,1,549,0,547
73.9259743596163,departure,1,0,1,549,0,548
73.99184666504559,arrival_queue,2,1,1,550,0,548
74.06132844853293,arrival_queue,3,2,1,551,0,548
74.07627948828281,departure,2,1,1,551,0,549
74.13030937279315,departure,1,0,1,551,0,550
74.18224473217883,departure,0,0,0,551,0,551
74.23183728317103,arrival_service_start,1,0,1,552,0,551
74.33430112268421,arrival_queue,2,1,1,553,0,551
74.36462959100088,arrival_queue,3,2,1,554,0,551
74.39146063291692,departure,2,1,1,554,0,552
74.49017385421125,departure,1,0,1,554,0,553
74.49516486804393,arrival_queue,2,1,1,555,0,553
74.50642535343054,arrival_queue,3,2,1,556,0,553
74.52371583548499,arrival_queue,4,3,1,557,0,553
74.52934743202711,departure,3,2,1,557,0,554
74.65215605243873,arrival_queue,4,3,1,558,0,554
74.73546464310276,arrival_queue,5,4,1,559,0,554
74.7789685794594,departure,4,3,1,559,0,555
74.94907738983173,departure,3,2,1,559,0,556
74.96076982880945,departure,2,1,1,559,0,557
75.0383590081726,departure,1,0,1,559,0,558
75.08425083155181,departure,0,0,0,559,0,559
75.51228327596604,arrival_service_start,1,0,1,560,0,559
75.5273697112345,departure,0,0,0,560,0,560
75.5907368541575,arrival_service_start,1,0,1,561,0,560
75.66348974875051,departure,0,0,0,561,0,561
75.66516750930802,arrival_service_start,1,0,1,562,0,561
75.67088633906361,departure,0,0,0,562,0,562
75.70111297558184,arrival_service_start,1,0,1,563,0,562
75.76434583502838,departure,0,0,0,563,0,563
75.82433573714526,arrival_service_start,1,0,1,564,0,563
75.82454196317681,arrival_queue,2,1,1,565,0,563
75.95113962635641,departure,1,0,1,565,0,564
75.96016298547447,arrival_queue,2,1,1,566,0,564
76.07407237384591,departure,1,0,1,566,0,565
76.18745670012996,departure,0,0,0,566,0,566
76.50708297161108,arrival_service_start,1,0,1,567,0,566
76.50927592873882,arrival_queue,2,1,1,568,0,566
76.51112911714888,arrival_queue,3,2,1,569,0,566
76.61148457782139,arrival_queue,4,3,1,570,0,566
76.75723577649252,departure,3,2,1,570,0,567
76.7885531806791,departure,2,1,1,570,0,568
76.91147161309256,departure,1,0,1,570,0,569
77.0277385737837,arrival_queue,2,1,1,571,0,569
77.045054701565,departure,1,0,1,571,0,570
77.1148151009653,departure,0,0,0,571,0,571
77.2836919841709,arrival_service_start,1,0,1,572,0,571
77.34535604753106,departure,0,0,0,572,0,572
77.44904116929641,arrival_service_start,1,0,1,573,0,572
77.46090015961555,arrival_queue,2,1,1,574,0,572
77.47076338739151,arrival_queue,3,2,1,575,0,572
77.51585617784517,arrival_queue,4,3,1,576,0,572
77.51944494483388,arrival_queue,5,4,1,577,0,572
77.61284129998606,arrival_queue,6,5,1,578,0,572
77.6277021835308,arrival_queue,7,6,1,579,0,572
77.70969581349841,departure,6,5,1,579,0,573
77.73656445647646,arrival_queue,7,6,1,580,0,573
77.84222393591068,departure,6,5,1,580,0,574
77.8553438518496,departure,5,4,1,580,0,575
77.88361051848888,departure,4,3,1,580,0,576
77.89801854140626,departure,3,2,1,580,0,577
77.90710743064045,arrival_queue,4,3,1,581,0,577
78.1487070010947,arrival_queue,5,4,1,582,0,577
78.15419364600027,departure,4,3,1,582,0,578
78.18194839606213,arrival_queue,5,4,1,583,0,578
78.20939961608262,departure,4,3,1,583,0,579
78.36639429147603,departure,3,2,1,583,0,580
78.41695034697794,arrival_queue,4,3,1,584,0,580
78.43166935623815,departure,3,2,1,584,0,581
78.46153498569808,arrival_queue,4,3,1,585,0,581
78.68887008050903,departure,3,2,1,585,0,582
78.80664751752008,departure,2,1,1,585,0,583
78.88793676882302,arrival_queue,3,2,1,586,0,583
78.89385926020981,arrival_queue,4,3,1,587,0,583
79.20713466008608,arrival_queue,5,4,1,588,0,583
79.26992056056952,departure,4,3,1,588,0,584
79.32046072495764,arrival_queue,5,4,1,589,0,584
79.36934917369975,arrival_queue,6,5,1,590,0,584
79.57605308345828,arrival_queue,7,6,1,591,0,584
79.60088122234113,departure,6,5,1,591,0,585
79.61448857725205,arrival_queue,7,6,1,592,0,585
79.64751627172815,departure,6,5,1,592,0,586
79.68643282750696,departure,5,4,1,592,0,587
79.78626327570016,arrival_queue,6,5,1,593,0,587
79.79876115312513,departure,5,4,1,593,0,588
79.84554294344137,departure,4,3,1,593,0,589
79.91443687522533,arrival_queue,5,4,1,594,0,589
80.07160957951925,departure,4,3,1,594,0,590
80.0749186360435,departure,3,2,1,594,0,591
80.3315406394401,departure,2,1,1,594,0,592
80.46975868607434,departure,1,0,1,594,0,593
80.58567619707827,arrival_queue,2,1,1,595,0,593
80.59698669767594,departure,1,0,1,595,0,594
80.70809732228916,arrival_queue,2,1,1,596,0,594
80.79079187470205,arrival_queue,3,2,1,597,0,594
80.92005481192308,departure,2,1,1,597,0,595
81.00741428535991,departure,1,0,1,597,0,596
81.06691396905791,departure,0,0,0,597,0,597
81.06933278637769,arrival_service_start,1,0,1,598,0,597
81.14185794838264,arrival_queue,2,1,1,599,0,597
81.17363868762148,departure,1,0,1,599,0,598
81.17515842422395,departure,0,0,0,599,0,599
81.19911660766448,arrival_service_start,1,0,1,600,0,599
81.20006162586779,arrival_queue,2,1,1,601,0,599
81.26116993106936,departure,1,0,1,601,0,600
81.26399594906432,departure,0,0,0,601,0,601
81.79082555562334,arrival_service_start,1,0,1,602,0,601
81.82418582551392,departure,0,0,0,602,0,602
82.29904381517213,arrival_service_start,1,0,1,603,0,602
82.45019607427311,arrival_queue,2,1,1,604,0,602
82.46141248781218,departure,1,0,1,604,0,603
82.46349288957548,departure,0,0,0,604,0,604
82.73380097980953,arrival_service_start,1,0,1,605,0,604
82.79158093436952,departure,0,0,0,605,0,605
82.90920240805943,arrival_service_start,1,0,1,606,0,605
83.09745359000966,arrival_queue,2,1,1,607,0,605
83.10166212857214,arrival_queue,3,2,1,608,0,605
83.27756786119757,arrival_queue,4,3,1,609,0,605
83.4293529936954,arrival_queue,5,4,1,610,0,605
83.56919633150585,departure,4,3,1,610,0,606
83.59520314781732,departure,3,2,1,610,0,607
83.62440785711765,departure,2,1,1,610,0,608
83.64590899081443,arrival_queue,3,2,1,611,0,608
83.65695130518695,departure,2,1,1,611,0,609
83.72451245893188,arrival_queue,3,2,1,612,0,609
83.7456491716116,departure,2,1,1,612,0,610
83.88357385002818,arrival_queue,3,2,1,613,0,610
83.88785903525863,departure,2,1,1,613,0,611
83.91963673353854,departure,1,0,1,613,0,612
84.04118552226272,departure,0,0,0,613,0,613
84.17099451014171,arrival_service_start,1,0,1,614,0,613
84.24646441862122,arrival_queue,2,1,1,615,0,613
84.30878790278577,departure,1,0,1,615,0,614
84.32518402335386,arrival_queue,2,1,1,616,0,614
84.35089092402546,departure,1,0,1,616,0,615
84.3608791312135,arrival_queue,2,1,1,617,0,615
84.37127207670228,departure,1,0,1,617,0,616
84.42763192333835,arrival_queue,2,1,1,618,0,616
84.5268130168766,departure,1,0,1,618,0,617
84.5310395115952,departure,0,0,0,618,0,618
84.56759824485745,arrival_service_start,1,0,1,619,0,618
84.61148293004055,departure,0,0,0,619,0,619
84.69648434454017,arrival_service_start,1,0,1,620,0,619
84.69754849219518,arrival_queue,2,1,1,621,0,619
84.75585755142319,arrival_queue,3,2,1,622,0,619
84.77266423184825,departure,2,1,1,622,0,620
84.80960244165097,departure,1,0,1,622,0,621
84.85313995804049,arrival_queue,2,1,1,623,0,621
84.9495343565985,arrival_queue,3,2,1,624,0,621
85.0743850540834,departure,2,1,1,624,0,622
85.11431657353772,arrival_queue,3,2,1,625,0,622
85.1518185876259,departure,2,1,1,625,0,623
85.19750259921767,departure,1,0,1,625,0,624
85.27838206719096,departure,0,0,0,625,0,625
85.56748476403752,arrival_service_start,1,0,1,626,0,625
85.58297858116572,arrival_queue,2,1,1,627,0,625
85.61007477502504,departure,1,0,1,627,0,626
85.62686709497486,arrival_queue,2,1,1,628,0,626
85.68785565623942,departure,1,0,1,628,0,627
85.71913074279465,arrival_queue,2,1,1,629,0,627
85.84132629824184,arrival_queue,3,2,1,630,0,627
85.85347721149566,departure,2,1,1,630,0,628
85.92913838767679,arrival_queue,3,2,1,631,0,628
85.97272770215204,departure,2,1,1,631,0,629
85.98344140878679,departure,1,0,1,631,0,630
85.98684676152115,arrival_queue,2,1,1,632,0,630
86.08233527514233,arrival_queue,3,2,1,633,0,630
86.09877356228806,departure,2,1,1,633,0,631
86.15927582902187,departure,1,0,1,633,0,632
86.26170336966315,arrival_queue,2,1,1,634,0,632
86.28492668316926,arrival_queue,3,2,1,635,0,632
86.42848134266141,departure,2,1,1,635,0,633
86.59622310874967,departure,1,0,1,635,0,634
86.62074948913241,departure,0,0,0,635,0,635
86.62853631828307,arrival_service_start,1,0,1,636,0,635
86.63495747990824,departure,0,0,0,636,0,636
86.87741862895025,arrival_service_start,1,0,1,637,0,636
86.92726006965972,departure,0,0,0,637,0,637
87.01938290738127,arrival_service_start,1,0,1,638,0,637
87.10857064858138,departure,0,0,0,638,0,638
87.11020552859883,arrival_service_start,1,0,1,639,0,638
87.11974165019117,departure,0,0,0,639,0,639
87.24004665620568,arrival_service_start,1,0,1,640,0,639
87.24401560241836,departure,0,0,0,640,0,640
87.41448809514968,arrival_service_start,1,0,1,641,0,640
87.43916594744346,arrival_queue,2,1,1,642,0,640
87.60281256636065,departure,1,0,1,642,0,641
87.71508482003476,departure,0,0,0,642,0,642
88.1254459490211,arrival_service_start,1,0,1,643,0,642
88.17521148462191,departure,0,0,0,643,0,643
88.22116688968299,arrival_service_start,1,0,1,644,0,643
88.2323449815671,departure,0,0,0,644,0,644
88.24301626568928,arrival_service_start,1,0,1,645,0,644
88.26660306126216,arrival_queue,2,1,1,646,0,644
88.2672834268046,departure,1,0,1,646,0,645
88.39339829456836,arrival_queue,2,1,1,647,0,645
88.46172690298792,departure,1,0,1,647,0,646
88.47118904666578,departure,0,0,0,647,0,647
88.65929140864336,arrival_service_start,1,0,1,648,0,647
88.6926465136741,arrival_queue,2,1,1,649,0,647
88.69845576733798,departure,1,0,1,649,0,648
88.76641527972227,arrival_queue,2,1,1,650,0,648
88.85322843535738,arrival_queue,3,2,1,651,0,648
88.8596288931336,arrival_queue,4,3,1,652,0,648
88.92770061558551,departure,3,2,1,652,0,649
88.94714102429714,departure,2,1,1,652,0,650
89.02957494833858,departure,1,0,1,652,0,651
89.14256856104976,departure,0,0,0,652,0,652
89.37832383554118,arrival_service_start,1,0,1,653,0,652
89.41254474855431,departure,0,0,0,653,0,653
89.64602334876217,arrival_service_start,1,0,1,654,0,653
89.74813694831454,departure,0,0,0,654,0,654
89.91056364910452,arrival_service_start,1,0,1,655,0,654
89.93533895414089,departure,0,0,0,655,0,655
89.93558877728037,arrival_service_start,1,0,1,656,0,655
89.97974952173278,departure,0,0,0,656,0,656
90.01539292382385,arrival_service_start,1,0,1,657,0,656
90.14278233505364,departure,0,0,0,657,0,657
90.33279051042305,arrival_service_start,1,0,1,658,0,657
90.40908226983454,arrival_queue,2,1,1,659,0,657
90.42227533161262,arrival_queue,3,2,1,660,0,657
90.4358946304325,arrival_queue,4,3,1,661,0,657
90.44584512933812,departure,3,2,1,661,0,658
90.57483712083615,departure,2,1,1,661,0,659
90.72514303647034,arrival_queue,3,2,1,662,0,659
90.75702640271754,departure,2,1,1,662,0,660
90.77211995286183,departure,1,0,1,662,0,661
90.78012385000889,departure,0,0,0,662,0,662
90.78724025939471,arrival_service_start,1,0,1,663,0,662
90.78748527419609,departure,0,0,0,663,0,663
90.82793694958018,arrival_service_start,1,0,1,664,0,663
90.871015216642,departure,0,0,0,664,0,664
90.87642895190848,arrival_service_start,1,0,1,665,0,664
90.90002121966053,arrival_queue,2,1,1,666,0,664
90.9868802510796,arrival_queue,3,2,1,667,0,664
91.0548335945587,departure,2,1,1,667,0,665
91.08488539100183,departure,1,0,1,667,0,666
91.10769209700861,departure,0,0,0,667,0,667
91.43413527784816,arrival_service_start,1,0,1,668,0,667
91.560418923907,departure,0,0,0,668,0,668
91.63436733283662,arrival_service_start,1,0,1,669,0,668
91.70178263580418,departure,0,0,0,669,0,669
91.73675242891399,arrival_service_start,1,0,1,670,0,669
91.78244888718761,departure,0,0,0,670,0,670
92.66995598012744,arrival_service_start,1,0,1,671,0,670
92.80781292234701,departure,0,0,0,671,0,671
93.00681750528766,arrival_service_start,1,0,1,672,0,671
93.04620759527756,arrival_queue,2,1,1,673,0,671
93.09287314785884,departure,1,0,1,673,0,672
93.09858144018547,arrival_queue,2,1,1,674,0,672
93.30692747536716,departure,1,0,1,674,0,673
93.39943981103255,arrival_queue,2,1,1,675,0,673
93.43809045520263,departure,1,0,1,675,0,674
93.50414210734273,arrival_queue,2,1,1,676,0,674
93.50434734308729,arrival_queue,3,2,1,677,0,674
93.52085360661668,departure,2,1,1,677,0,675
93.54951512608078,arrival_queue,3,2,1,678,0,675
93.65178556914846,departure,2,1,1,678,0,676
93.73559902105002,departure,1,0,1,678,0,677
93.75259064750865,departure,0,0,0,678,0,678
93.7985171762209,arrival_service_start,1,0,1,679,0,678
93.91336301294794,departure,0,0,0,679,0,679
93.94122076734033,arrival_service_start,1,0,1,680,0,679
93.99282385139693,departure,0,0,0,680,0,680
94.09275032354144,arrival_service_start,1,0,1,681,0,680
94.1758811990302,departure,0,0,0,681,0,681
94.2835991744464,arrival_service_start,1,0,1,682,0,681
94.29057977596217,departure,0,0,0,682,0,682
94.47305711180653,arrival_service_start,1,0,1,683,0,682
94.53544855927429,arrival_queue,2,1,1,684,0,682
94.57353087180122,arrival_queue,3,2,1,685,0,682
94.61612105310127,departure,2,1,1,685,0,683
94.65735333234369,departure,1,0,1,685,0,684
94.76089415224276,departure,0,0,0,685,0,685
94.87621037876966,arrival_service_start,1,0,1,686,0,685
95.05231190042822,arrival_queue,2,1,1,687,0,685
95.07494904014902,arrival_queue,3,2,1,688,0,685
95.0906862385265,departure,2,1,1,688,0,686
95.19974481547744,departure,1,0,1,688,0,687
95.310079188132,departure,0,0,0,688,0,688
95.46829961995608,arrival_service_start,1,0,1,689,0,688
95.46884132108806,departure,0,0,0,689,0,689
95.61267271177176,arrival_service_start,1,0,1,690,0,689
95.61791314478573,departure,0,0,0,690,0,690
95.68260232802045,arrival_service_start,1,0,1,691,0,690
95.72226227211941,arrival_queue,2,1,1,692,0,690
95.73427224600185,departure,1,0,1,692,0,691
95.74574549723722,arrival_queue,2,1,1,693,0,691
95.76844217490313,arrival_queue,3,2,1,694,0,691
95.82543749557685,departure,2,1,1,694,0,692
95.82783580166293,departure,1,0,1,694,0,693
95.94025393991434,arrival_queue,2,1,1,695,0,693
96.00070636334148,departure,1,0,1,695,0,694
96.03843556585932,departure,0,0,0,695,0,695
96.04071216407884,arrival_service_start,1,0,1,696,0,695
96.08800291966598,departure,0,0,0,696,0,696
96.1601914168008,arrival_service_start,1,0,1,697,0,696
96.20558953069019,arrival_queue,2,1,1,698,0,696
96.24576411149964,departure,1,0,1,698,0,697
96.38284480221239,arrival_queue,2,1,1,699,0,697
96.41219437040732,arrival_queue,3,2,1,700,0,697
96.44049122101178,departure,2,1,1,700,0,698
96.46119946822752,arrival_queue,3,2,1,701,0,698
96.48413316434758,arrival_queue,4,3,1,702,0,698
96.6228168821953,arrival_queue,5,4,1,703,0,698
96.67456701839525,arrival_queue,6,5,1,704,0,698
96.7619458060455,arrival_queue,7,6,1,705,0,698
96.81741231197023,departure,6,5,1,705,0,699
96.8572700004131,arrival_queue,7,6,1,706,0,699
96.8692797656269,arrival_queue,8,7,1,707,0,699
97.00401294374706,departure,7,6,1,707,0,700
97.0144375657643,departure,6,5,1,707,0,701
97.087132083382,arrival_queue,7,6,1,708,0,701
97.12040280866582,arrival_queue,8,7,1,709,0,701
97.13087718686103,departure,7,6,1,709,0,702
97.13835634110379,departure,6,5,1,709,0,703
97.13986167917334,arrival_queue,7,6,1,710,0,703
97.2674532044987,departure,6,5,1,710,0,704
97.33396012459161,arrival_queue,7,6,1,711,0,704
97.40905650800688,arrival_queue,8,7,1,712,0,704
97.4226174868294,departure,7,6,1,712,0,705
97.44189704540678,departure,6,5,1,712,0,706
97.54508623500298,departure,5,4,1,712,0,707
97.54662502853914,arrival_queue,6,5,1,713,0,707
97.57885617939468,departure,5,4,1,713,0,708
97.61767956989407,departure,4,3,1,713,0,709
97.66702380137039,departure,3,2,1,713,0,710
97.67678391534012,departure,2,1,1,713,0,711
97.68434073440609,arrival_queue,3,2,1,714,0,711
97.7296873950744,arrival_queue,4,3,1,715,0,711
97.77788324337808,arrival_queue,5,4,1,716,0,711
97.87713228666217,departure,4,3,1,716,0,712
97.89556299171632,departure,3,2,1,716,0,713
97.92741904670275,arrival_queue,4,3,1,717,0,713
97.94547142753495,departure,3,2,1,717,0,714
97.96081097103574,departure,2,1,1,717,0,715
97.98965641097298,departure,1,0,1,717,0,716
98.07790483936105,departure,0,0,0,717,0,717
98.08003718367706,arrival_service_start,1,0,1,718,0,717
98.08910732677803,arrival_queue,2,1,1,719,0,717
98.17303795211996,departure,1,0,1,719,0,718
98.30244085500848,arrival_queue,2,1,1,720,0,718
98.35045557988828,arrival_queue,3,2,1,721,0,718
98.37435220470755,arrival_queue,4,3,1,722,0,718
98.39180387159819,departure,3,2,1,722,0,719
98.47828485022536,departure,2,1,1,722,0,720
98.47983689384002,arrival_queue,3,2,1,723,0,720
98.58455723714052,departure,2,1,1,723,0,721
98.58493582077875,arrival_queue,3,2,1,724,0,721
98.60337250035116,departure,2,1,1,724,0,722
98.65580045299494,departure,1,0,1,724,0,723
98.78629949339991,arrival_queue,2,1,1,725,0,723
98.9131311389791,departure,1,0,1,725,0,724
98.93211134168057,departure,0,0,0,725,0,725
99.00989298706601,arrival_service_start,1,0,1,726,0,725
99.09714007112544,departure,0,0,0,726,0,726
99.1171566789915,arrival_service_start,1,0,1,727,0,726
99.17165437550939,arrival_queue,2,1,1,728,0,726
99.30940407261836,departure,1,0,1,728,0,727
99.34536529745938,departure,0,0,0,728,0,728
99.48811723736394,arrival_service_start,1,0,1,729,0,728
99.528045276186,arrival_queue,2,1,1,730,0,728
99.56549152966019,arrival_queue,3,2,1,731,0,728
99.60151662648094,arrival_queue,4,3,1,732,0,728
99.6308782985839,departure,3,2,1,732,0,729
99.66853313483936,departure,2,1,1,732,0,730
99.69926346518815,departure,1,0,1,732,0,731
99.75296737450677,arrival_queue,2,1,1,733,0,731
99.79060805051782,arrival_queue,3,2,1,734,0,731
99.90840678504824,departure,2,1,1,734,0,732
99.95924653095742,arrival_queue,3,2,1,735,0,732
99.97539781334481,departure,2,1,1,735,0,733
